Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL,source_file
Sarlal Engineering Limited,Short-term Bank Facility,IVR A3 (Assigned),Nil,Rs. 10.94 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Sarlal-Engineering-24july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Shiva Structures Private Limited,Long Term Bank Facilities - CC,IVR BB+ (Reaffirmed),Stable,Rs. 50.00 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-shiva-structures-24july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Shiva Structures Private Limited,Short Term Bank Facilities - BG,IVR A4+ (Reaffirmed),Nil,Rs. 40.00 Cr. (Reduced from Rs 45.00 Crore),"Jul 24, 2025",https://www.infomerics.com/admin/uploads/pr-shiva-structures-24july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Vindhyachal Distilleries Private Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 30.24 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Vindhyachal-Distilleries-24july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Vindhyachal Distilleries Private Limited,Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 18.30 Cr.,"Jul 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Vindhyachal-Distilleries-24july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Atlantaa Limited,Proposed Long Term/ Short Term Bank Facilities,IVR BB+/IVR A4+; (Assigned),Stable/-,Rs. 100.00 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-atlnataa-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Brajendra Kumar Builders Private Limited,Long Term Bank Facilities (Proposed),Withdrawn,Nil,-,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-brajendra-kumar-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Jai Ambey Roadlines Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 46.50 Cr. (Reduced from Rs. 86.35 Crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-jaiambey-roadlines-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Jai Ambey Roadlines Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 86.00 Cr. (Enhanced from Rs. 47.00 Crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-jaiambey-roadlines-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Maverick Holdings and Investments Private Limited,Long-Term Bank Facilities,IVR C (INC)(Reaffirmed),Negative,Rs. 224.78 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Maverick-Holdings-23july25_.pdf,infomerics_2025-07-13_2025-07-27.csv
Maverick Holdings and Investments Private Limited,Short- Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 59.00 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Maverick-Holdings-23july25_.pdf,infomerics_2025-07-13_2025-07-27.csv
Nobel Hygiene Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 61.48 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Nobel-Hygiene-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Nobel Hygiene Private Limited,Long Term Bank Facilities - Proposed,IVR BBB- (Upgraded),Stable,Rs. 26.10 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Nobel-Hygiene-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Nobel Hygiene Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 12.42 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Nobel-Hygiene-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Numero Uno Clothing Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 80.31 Cr. (enhanced from Rs. 70.12 Crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-numero-unoclothing-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Sharu Steels Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 40.54 Cr. (Enhanced from Rs. 25.79 Crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-sharu-steels-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Sharu Steels Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 22.00 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-sharu-steels-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Shrachi Realty Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 50.00 Cr. (Enhanced from Rs. 30.00 Crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-shrachi-realty-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
SRB International Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 18.15 Cr. (Reduced from Rs. 20.19 crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-SRB-International-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
SRB International Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 22.93 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-SRB-International-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
SRB International Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 18.81 Cr. (Reduced from Rs. 26.31 crore),"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-SRB-International-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
SRB International Private Limited,Long Term/Short Term Bank Facilities,IVR BBB-/ IVR A3 (Assigned),Stable/-,Rs. 15.61 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/Pr-SRB-International-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Vikas Lifecare Limited (erstwhile Vikas Multicorp Limited),Long/Short Term Bank Facilities,IVR BB/IVR A4+; (Reaffirmed),Rating Watch with Negative Implications,Rs. 4.50 Cr.,"Jul 23, 2025",https://www.infomerics.com/admin/uploads/pr-vikas-lifecare-23july25.pdf,infomerics_2025-07-13_2025-07-27.csv
3S Minerals Processors Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 242.00 Cr. (enhanced from Rs. 240.00 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-3SMinerals-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Agrawal Sponge Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 27.50 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-agrawal-sponge-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Agrawal Sponge Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),Nil,Rs. 12.50 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-agrawal-sponge-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Agrigo Trading Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 81.67 Cr. (Enhanced from Rs. 31.83 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-agrigo-trading-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Agrigo Trading Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 48.54 Cr. (Enhanced from Rs. 30.38 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-agrigo-trading-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Anant Pulses Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),Negative,Rs. 14.00 Cr. (includes proposed limit of Rs. 2.00 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-anant-pulses-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Bharat Electrical Contractors & Manufacturers Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed) (Withdrawn),Stable,Rs. 18.00 Cr. (reduced from Rs. 19.07 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Bharat-Electrical-Contractors-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Bharat Electrical Contractors & Manufacturers Private Limited,Short- Term Bank Facilities,IVR A4+ (Reaffirmed) (Withdrawn),Nil,Rs. 99.25 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Bharat-Electrical-Contractors-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Gour Road Tar Coat Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 40.00 Cr. (enhanced from Rs. 23.25 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-gour-roadtar-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Gour Road Tar Coat Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 160.00 Cr. (enhanced from Rs. 140.00 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-gour-roadtar-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
KBC Infrastructures Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 19.49 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-KBC-Infrastructures-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
KBC Infrastructures Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 8.00 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-KBC-Infrastructures-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
La Scenteur Fragrance Technologies Private Limited,Long Term Bank Facilities,IVR B- (INC)(Downgraded),Negative/-,Rs. 11.54 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-LaScenteur-fragrance-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Nextgen Printers Private Limited,Long Term Facilities,IVR C+ (INC)(Downgraded),Negative,Rs. 41.56 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Nextgen-Printers-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Nextgen Printers Private Limited,Short Term Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 6.58 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Nextgen-Printers-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Nipman Fastener Industries Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 119.60 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-nipman-fastener-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Panem Industries Private Limited,Long Term Bank Instruments,IVR BBB- (Reaffirmed),Stable,Rs. 59.10 Cr. (reduced from Rs 59.50 crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Panem-Industries-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Polycarb Advance Science Private Limited,Long Term Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 20.00 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-polycarb-advance-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
SCC Builders Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 148.10 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-scc-builders-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
SDB Developers Private Limited,Long Term Bank Facilities,IVR D (INC) (Reaffirmed),Nil,Rs. 87.60 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-SDB-Developers-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Shree Balajee Agro Mills Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),Negative,Rs. 17.00 Cr. (includes proposed limit of Rs. 2.00 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/pr-ShreeBalajee-AgroMills-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Shri Gautam Shipbreaking Industries Private Limited,Long Term/ Short Term Bank Facilities,IVR B/ IVR A4 (INC) (Downgraded)(Reaffirmed),Negative/-,Rs. 28.00 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Shri-Gautam-Shipbreaking-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Shri Gautam Shipbreaking Industries Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 45.00 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Shri-Gautam-Shipbreaking-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Univastu India Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 26.00 Cr. (Enhanced from Rs.19.93 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Univastu-India-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Univastu India Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 20.50 Cr. (Enhanced from Rs.12.00 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Univastu-India-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Universal Fingrowth Private Limited,Long Term Bank Facilities- Cash Credit,IVR BB+ (Reaffirmed) (Withdrawn),Stable,Rs. 3.00 Cr.,"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Universal-Fingrowth-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Universal Fingrowth Private Limited,Long Term Bank Facilities- Term Loan,Withdrawn,Nil,0.00 (Reduced from Rs.34.02 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Universal-Fingrowth-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Universal Fingrowth Private Limited,Proposed Long Term Bank Facilities- Term Loan,Withdrawn,Nil,0.00 (Reduced from Rs.17.98 Crore),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Universal-Fingrowth-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Vajram Estates Private Limited,Long Term Facilities,IVR BBB (Reaffirmed),Stable,Rs. 332.38 Cr. (Increased from Rs. 276.07 Cr.),"Jul 22, 2025",https://www.infomerics.com/admin/uploads/Pr-VajramEstates-22july25.pdf,infomerics_2025-07-13_2025-07-27.csv
B.L. Foundry Private Limited,Long Term Bank Facilities,IVR B+ (Upgraded),Stable,Rs. 4.75 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-BL-Foundry-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
B.L. Foundry Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 20.00 Cr. (Enhanced from Rs. 15.00 Cr.),"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-BL-Foundry-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Exim Logistics Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 59.35 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-exim-logistics-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Exim Logistics Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 9.15 Cr. (including proposed limit of Rs. 2.15 Cr.),"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-exim-logistics-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
GKR Infracon (India) Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 25.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-GKR-Infracon-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
GKR Infracon (India) Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 125.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-GKR-Infracon-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Isprout Business Centre Private Limited,Non-Convertible Debentures (NCDs),IVR BB+ (INC)(Reaffirmed),Negative,Rs. 32.25 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-isprout-business-21jul25.pdf,infomerics_2025-07-13_2025-07-27.csv
Kalika Steel Alloys Private Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),Stable,Rs. 250.25 Cr. (Reduced from Rs. 298.46 Crore),"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-kalika-steelalloys-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Kalika Steel Alloys Private Limited,Long Term Bank Facilities - Proposed,IVR A- (Assigned),Stable,Rs. 50.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-kalika-steelalloys-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Kalika Steel Alloys Private Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),Nil,Rs. 40.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-kalika-steelalloys-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Kalika Steel Alloys Private Limited,Short Term Bank Facilities - Proposed,IVR A2+ (Assigned),Nil,Rs. 30.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/pr-kalika-steelalloys-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Metal Care Alloys Limited,Long term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 67.50 Cr. (Enhanced from Rs.52.50 crore),"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Metal-Care-Alloys-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Metal Care Alloys Limited,Short term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 0.50 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Metal-Care-Alloys-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Onix Renewable Limited,Long term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 13.22 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Onix-Renewable-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Onix Renewable Limited,Long term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 52.95 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Onix-Renewable-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Onix Renewable Limited,Short term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 20.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Onix-Renewable-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Onix Renewable Limited,Short term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 29.00 Cr.,"Jul 21, 2025",https://www.infomerics.com/admin/uploads/Pr-Onix-Renewable-21july25.pdf,infomerics_2025-07-13_2025-07-27.csv
TruCap Finance Limited [Erstwhile Dhanvarsha Finvest Limited],Fund Based Bank Facilities - Term Loan,IVR C (Downgraded),Rating Watch with Developing Implications,Rs. 107.41 Cr.,"Jul 19, 2025",https://www.infomerics.com/admin/uploads/pr-trucap-finance-19july25.pdf,infomerics_2025-07-13_2025-07-27.csv
TruCap Finance Limited [Erstwhile Dhanvarsha Finvest Limited],Fund Based Bank Facilities - Overdraft,IVR C (Downgraded),Rating Watch with Developing Implications,Rs. 20.00 Cr.,"Jul 19, 2025",https://www.infomerics.com/admin/uploads/pr-trucap-finance-19july25.pdf,infomerics_2025-07-13_2025-07-27.csv
TruCap Finance Limited [Erstwhile Dhanvarsha Finvest Limited],Fund Based Bank Facilities - Proposed,IVR C (Downgraded),Rating Watch with Developing Implications,Rs. 57.59 Cr.,"Jul 19, 2025",https://www.infomerics.com/admin/uploads/pr-trucap-finance-19july25.pdf,infomerics_2025-07-13_2025-07-27.csv
TruCap Finance Limited [Erstwhile Dhanvarsha Finvest Limited],Proposed Non- Convertible Debentures (NCD),Withdrawn,Nil,0.00,"Jul 19, 2025",https://www.infomerics.com/admin/uploads/pr-trucap-finance-19july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Advance Infrastructure Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 69.00 Cr. (includes proposed facility of Rs 10.24 Cr) (enhanced from Rs. 39.00 Cr),"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Advance-Infra-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Advance Infrastructure Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 89.30 Cr. (enhanced from Rs. 79.30 Cr),"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Advance-Infra-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Aequs Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 25.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-aequs-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Agio Pharmaceuticals Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 26.65 Cr. (Reduced from Rs. 30.69 crore),"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Agio-Pharma-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Agio Pharmaceuticals Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 5.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Agio-Pharma-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Agio Pharmaceuticals Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 30.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Agio-Pharma-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
CBM Industrie Private Limited,Long Term Bank Facilities,IVR BB+ (Upgraded),Stable,Rs. 23.00 Crore (enhanced from Rs. 22.00 Crore)(Proposed includes Rs. 0.42 Crore),"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-cbm-industrie-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
CBM Industrie Private Limited,Short Term Bank Facility,IVR A4+ (Upgraded),Nil,Rs. 8.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-cbm-industrie-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Generic Engineering Construction and Projects Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 53.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Generic-Engineering-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Generic Engineering Construction and Projects Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 90.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Generic-Engineering-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Generic Engineering Construction and Projects Limited,Proposed Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 10.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Generic-Engineering-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Generic Engineering Construction and Projects Limited,Proposed Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 7.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Generic-Engineering-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Loknete Marutrao Ghule Patil Dnyaneshwar Sahakari Sakhar Karkhana Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 90.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Loknete-Marutrao-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Loknete Marutrao Ghule Patil Dnyaneshwar Sahakari Sakhar Karkhana Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 10.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Loknete-Marutrao-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Raj Rajeshwar Lalita Tripursundari Private Limited,Long Term Bank Facilities - Proposed Cash Credit,Withdrawn,Nil,-,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-raj-rajeshwar-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Rajadhiraj Tirupani Vinayak Natraj Private Limited,Long Term Bank Facilities - Proposed Cash Credit,Withdrawn,Nil,-,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-rajadhiraj-tirupani-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Rajadhiraj Tirupani Vinayak Natraj Private Limited,Short Term Bank Facilities - Proposed Letter of Credit,Withdrawn,Nil,-,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-rajadhiraj-tirupani-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
VCM Motors Agencies Private Limited,Long Term Bank Facilities,IVR BB,Rating Watch with Developing Implications,Rs. 61.98 Cr. (Reduced from Rs 62.73 crore),"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-VCM-Motor-Agencies-18july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Agilis Vitrified Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 89.30 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-agilis-vitrified-17july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Agilis Vitrified Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 10.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-agilis-vitrified-17july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Hedge Finance Limited,Non-Convertible Debentures (NCDs),IVR BB+ (Reaffirmed),Stable,Rs. 155.00 Cr. (Increased from Rs. 140.00 Cr.),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-hedge-finance-17july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Hedge Finance Limited,Proposed Non-Convertible Debentures (NCDs),IVR BB+ (Reaffirmed),Stable,Rs. 40.00 Cr. (Decreased from Rs. 60.00 Cr.),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-hedge-finance-17july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Hedge Finance Limited,Proposed Non-Convertible Debentures (NCDs),IVR BB+ (Assigned),Stable,Rs. 55.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-hedge-finance-17july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Hedge Finance Limited,Non-Convertible Debentures (NCDs),Withdrawn,Nil,0.00 (Decreased from Rs. 5.00 Cr.),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-hedge-finance-17july25.pdf,infomerics_2025-07-13_2025-07-27.csv
Heritage Alloys Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 28.57 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-heritage-alloys-17july25.pdf,infomerics_2025-07-13_2025-07-27.csv
