Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Sagar Deposits and Advances Limited,Proposed Long Term Bank Facility,IVR BBB- (Reaffirmed),Stable,Rs. 52.06 Cr.,"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-sagar-deposits-6feb25.pdf
Sare Gurugram Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 60.00 Cr.,"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-sare-gurugram-6feb25.pdf
Sare Gurugram Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 30.00 Cr.,"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-sare-gurugram-6feb25.pdf
Sarveshwar Foods Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),Stable,Rs. 114.01 Cr.,"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-sarveshwar-foods-6feb25.pdf
Sarveshwar Foods Limited,Short Term Bank Facility,IVR A2 (Upgraded),Nil,Rs. 23.80 Cr.,"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-sarveshwar-foods-6feb25.pdf
Sarveshwar Overseas Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),Stable,Rs. 114.23 Cr.,"Feb 06, 2025",https://www.infomerics.com/admin/uploads/Len-Sarveshwar-Overseas-6feb2025.pdf
Sarveshwar Overseas Limited,Short Term Bank Facility,IVR A2 (Upgraded),Nil,Rs. 5.00 Cr.,"Feb 06, 2025",https://www.infomerics.com/admin/uploads/Len-Sarveshwar-Overseas-6feb2025.pdf
Sri Sai Nath Agri Industries Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 60.67 Cr. (enhanced from Rs.32.19 Cr.),"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-Sri-Sai-Nath-6feb25.pdf
Sri Sai Nath Agri Industries Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 70.00 Cr. (enhanced from Rs. 25.00 Cr ),"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-Sri-Sai-Nath-6feb25.pdf
Sri Sainath Industry Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 9.60 Cr. (reduced from Rs. 11.15 Cr.),"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-srisainath-industry-06feb25.pdf
Sri Sainath Industry Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 109.50 Cr. (enhanced from Rs. 95.00 Cr.),"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-srisainath-industry-06feb25.pdf
The Indian Hume Pipe Company Limited,Long Term Bank Facilities (including proposed),IVR A- (Reaffirmed),Stable,Rs. 740.00 Cr. (Increased from Rs. 700.00 Crore),"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-indian-humepipe-6feb25.pdf
The Indian Hume Pipe Company Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),Nil,Rs. 90.00 Cr.,"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-indian-humepipe-6feb25.pdf
The Indian Hume Pipe Company Limited,Long Term/Short Term Bank Facilities (including proposed),IVR A-/IVR A2+; (Reaffirmed),Stable/-,"Rs. 1,170.00 Cr. (Reduced from Rs. 1210.00 crore)","Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-indian-humepipe-6feb25.pdf
Transways Exim Private Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 116.40 Cr.,"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-transways-exim-6feb25.pdf
Transways Exim Private Limited,Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 3.60 Cr.,"Feb 06, 2025",https://www.infomerics.com/admin/uploads/pr-transways-exim-6feb25.pdf
A-1 Facility and Property Managers Private Limited,Long term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 27.00 Cr. (enhanced from Rs. 17.00 Cr.),"Feb 05, 2025",https://www.infomerics.com/admin/uploads/Pr-A1Facility-Property-05feb25.pdf
A-1 Facility and Property Managers Private Limited,Short term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 67.00 Rs. (enhanced from Rs. 40.00 Cr.),"Feb 05, 2025",https://www.infomerics.com/admin/uploads/Pr-A1Facility-Property-05feb25.pdf
A-1 Facility and Property Managers Private Limited,Long Term Bank Facilities- GECL,Withdrawn,Nil,0.00 (Reduced from Rs. 0.48 Cr.),"Feb 05, 2025",https://www.infomerics.com/admin/uploads/Pr-A1Facility-Property-05feb25.pdf
Aayog Agro Private Limited,Long-Term Bank Facility,IVR BBB- (Assigned),Rating Watch with Developing Implications,Rs. 61.73 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/pr-Aayog-Agro-5feb25.pdf
Aayog Agro Private Limited,Short-Term Bank Facility,IVR A3 (Assigned),Rating Watch with Developing Implications,Rs. 5.00 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/pr-Aayog-Agro-5feb25.pdf
Agroh Vadodara Mumbai Expressway Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 475.00 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/Pr-Agroh-Vadodara-Mum-05feb25.pdf
Agroh Vadodara Mumbai Expressway Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 29.70 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/Pr-Agroh-Vadodara-Mum-05feb25.pdf
Amex Alloys Private Limited,Long Term Fund Based Facilities,IVR BBB- (Assigned),Stable,Rs. 27.50 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/pr-Amex-Alloys-5feb25.pdf
Amex Alloys Private Limited,Proposed Long Term Fund Based Facilities,IVR BBB- (Assigned),Stable,Rs. 15.00 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/pr-Amex-Alloys-5feb25.pdf
P. Venkata Ramanaiah Engineers and Contractors Private Limited,Long Term Facilities,IVR B- (Upgraded),Stable,Rs. 36.54 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/pr-PVenkata-Ramanaiah-5feb25.pdf
P. Venkata Ramanaiah Engineers and Contractors Private Limited,Short Term Facilities,IVR A4 (Upgraded),Nil,Rs. 85.00 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/pr-PVenkata-Ramanaiah-5feb25.pdf
Rashmi Sponge Iron And Power Industries Private Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),Stable,Rs. 59.25 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/Pr-Rashmi-Sponge-5feb25.pdf
Rashmi Sponge Iron And Power Industries Private Limited,Short Term Bank Facilities,IVR A2 (Upgraded),Nil,Rs. 15.00 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/Pr-Rashmi-Sponge-5feb25.pdf
Rexon Strips Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),Negative,Rs. 22.00 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/pr-rexon-strips-5feb25.pdf
Rexon Strips Limited,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),Nil,Rs. 2.00 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/pr-rexon-strips-5feb25.pdf
Sai Hanumant Industries Private Limited,Long Term Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 107.05 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/Pr-Sai-Hanumant-Industries-5feb25.pdf
Sega Granito LLP,Long Term Bank Facilities,IVR BB (INC) (Downgraded),Negative,Rs. 75.96 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/pr-Sega-Granito-5feb25.pdf
Sega Granito LLP,Short Term Bank facilities,IVR A4 (INC) (Downgraded),Nil,Rs. 10.50 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/pr-Sega-Granito-5feb25.pdf
Tapir Constructions Limited,Long Term Instruments- Non-Convertible Debentures,IVR A- (CE) (Reaffirmed),Stable,Rs. 250.00 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/Pr-Tapir-Constructions-05feb2025.pdf
Vanchinad Finance Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 23.55 Cr.,"Feb 05, 2025",https://www.infomerics.com/admin/uploads/Pr-Vanchinad-Finance-5feb25.pdf
Annu Projects Limited,Long Term bank Facilities,IVR BBB (Upgraded),Stable,Rs. 25.00 Cr. (Increased from Rs. 16.50 crore),"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Annu-Projects-4feb25.pdf
Annu Projects Limited,Short Term bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 125.00 Cr. (Increased from Rs. 80.00 crore),"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Annu-Projects-4feb25.pdf
Anvit Laminators Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 34.09 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-anvit-laminators-4feb25.pdf
Bajaj Energy Limited,Long Term Bank Facilities,IVR AA- (Upgraded),Stable,Rs. 415.75 Cr. (Reduced from Rs. 515.00 crore),"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Bajaj-Energy-4feb25.pdf
Bajaj Energy Limited,Short Term Bank Facilities,IVR A1+ (Upgraded),Nil,Rs. 25.00 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Bajaj-Energy-4feb25.pdf
Lalchnd Gem and Jeweller Private Limited,Long Term Bank Facilities,IVR BBB+[CE] (Reaffirmed),Stable,Rs. 25.00 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Lalchnd-Gem-Jeweller-4feb25.pdf
Lalchnd Jewellers Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 86.50 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Lalchnd-Jewellers-4feb25.pdf
Lalitpur Power Generation Company Limited,Long Term Bank Facilities,IVR AA- (Upgraded),Stable,Rs. 7702.00 Cr. (Reduced from Rs. 8343.00 Crore),"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-lalitpur-powergeneration-4feb25.pdf
Lalitpur Power Generation Company Limited,Long Term / Short Term Bank Facilities,IVR AA-/IVR A1+; (Upgraded),Stable/-,Rs. 180.00 Cr. (Reduced from Rs. 270.00 Crore),"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-lalitpur-powergeneration-4feb25.pdf
Mindhola Foods LLP,Long Term Bank Facilities - CC,IVR BB+ (Reaffirmed),Stable,Rs. 44.00 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-mindhola-foods-4feb25.pdf
Mindhola Foods LLP,Long Term Bank Facilities - Term Loan,IVR BB+ (Reaffirmed),Stable,Rs. 7.56 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-mindhola-foods-4feb25.pdf
Mindhola Foods LLP,Long Term Bank Facilities - SLC,IVR BB+ (Assigned),Stable,Rs. 5.00 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-mindhola-foods-4feb25.pdf
Nagata India Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 22.23 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Nagata-India-4feb25.pdf
Nagata India Private Limited,Long Term/ Short Term Bank Facilities- Proposed,IVR BBB-/ IVR A3 (Assigned),Stable/-,Rs. 7.50 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Nagata-India-4feb25.pdf
Nestor Pharmaceuticals Limited,Long Term Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 62.70 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-nestor-pharmaceuticals-4feb25.pdf
Nestor Pharmaceuticals Limited,Short Term Facilities,IVR A4 (INC)(Downgraded),Nil,Rs. 30.00 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-nestor-pharmaceuticals-4feb25.pdf
Shivalik Small Finance Bank Limited,Tier II Bonds (ISIN: INE0E3P08094),IVR A (Reaffirmed),Positive,Rs. 8.50 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-shivalik-smallfinance-04feb25.pdf
Shivalik Small Finance Bank Limited,Tier II Bonds (ISIN: INE0E3P08102),IVR A (Reaffirmed),Positive,Rs. 10.15 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-shivalik-smallfinance-04feb25.pdf
Shivalik Small Finance Bank Limited,Proposed Tier II Bonds,IVR A (Reaffirmed),Positive,Rs. 31.35 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-shivalik-smallfinance-04feb25.pdf
Stork Foods Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 38.65 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-stork-foods-4feb25.pdf
Udagiri Sugar and Power Limited,Long Term Bank Facilities- Term Loan,IVR BBB- (Assigned),Stable,Rs. 161.27 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Udagiri-Sugar-4feb25.pdf
Udagiri Sugar and Power Limited,Long Term Bank Facilities- Cash Credit,IVR BBB- (Assigned),Stable,Rs. 150.00 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Udagiri-Sugar-4feb25.pdf
Udagiri Sugar and Power Limited,Long Term/ Short Term Facilities,IVR BBB-/ IVR A3,Stable/-,Rs. 8.23 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/Pr-Udagiri-Sugar-4feb25.pdf
Vindeshwari Exim Private Limited,Long Term Bank Facilities,IVR BB- (Upgraded and Withdrawn),Stable,Rs. 10.48 Cr.,"Feb 04, 2025",https://www.infomerics.com/admin/uploads/pr-vindeshwari-exim-4feb25.pdf
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 10.24 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-aavri-overseas-3feb25.pdf
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 76.14 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-aavri-overseas-3feb25.pdf
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Long-Term/ Short-Term Bank Facilities,IVR BBB/IVR A3+; (Reaffirmed),Stable/-,Rs. 20.00 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-aavri-overseas-3feb25.pdf
Arrow Powertech Private Limited,Proposed Long Term Facilities,IVR B- (INC)(Downgraded),Negative,Rs. 2.50 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-arrow-powertech-3feb25.pdf
Arrow Powertech Private Limited,Proposed Short Term Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 6.50 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-arrow-powertech-3feb25.pdf
Bokaro Distillery Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 43.49 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/Pr-Bokaro-Distillery-03feb25.pdf
Hindusthan Speciality Chemicals Limited,Long Term Bank Facilities - Term Loan,IVR B (INC)(Downgraded),Negative,Rs. 150.42 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-hindusthan-speciality-3feb25.pdf
Hindusthan Speciality Chemicals Limited,Short Term Non-Fund Based Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 109.00 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-hindusthan-speciality-3feb25.pdf
P&R Infraprojects Limited,Long Term Bank Facilities,IVR BBB-,Positive,Rs. 25.00 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-pr-infraprojects-3feb25.pdf
P&R Infraprojects Limited,Short Term Bank Facility,IVR A3 (Reaffirmed),Nil,Rs. 105.00 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-pr-infraprojects-3feb25.pdf
Safety Controls & Devices Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 10.62 Cr. (Including proposed limit of Rs. 0.62 Cr.),"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-safety-controls-3feb25.pdf
Safety Controls & Devices Limited,Short Term Bank Facilities,IVR A4+ (Reaffirmed),Nil,Rs. 65.38 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-safety-controls-3feb25.pdf
Shri Shyam Agro Biotech Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 34.30 Cr. (including proposed limit of Rs. 10.00 Cr.),"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-ShriShyam-AgroBiotech-3feb25.pdf
Shri Shyam Agro Biotech Private Limited,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 1.00 Cr. (including proposed limit of Rs. 0.25 Cr.),"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-ShriShyam-AgroBiotech-3feb25.pdf
Sri Ganesh Sponge Iron Private Limited,Long Term Bank Facilities,IVR BBB (CE),Rating Watch with Developing Implications,Rs. 48.00 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-sriganesh-sponge-3feb25.pdf
Vikas Lifecare Limited (erstwhile Vikas Multicorp Limited),Long/Short Term Bank Facilities,IVR BB/IVR A4+; (Reaffirmed),Stable/-,Rs. 4.50 Cr.,"Feb 03, 2025",https://www.infomerics.com/admin/uploads/pr-vikas-lifecare-3feb25.pdf
Mohan Mutha Exports Private Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 33.00 Cr.,"Feb 01, 2025",https://www.infomerics.com/admin/uploads/pr-MohanMutha-Exports-1feb25.pdf
Mohan Mutha Exports Private Limited,Short Term Facilities,IVR A3 (Assigned),Nil,Rs. 245.00 Cr.,"Feb 01, 2025",https://www.infomerics.com/admin/uploads/pr-MohanMutha-Exports-1feb25.pdf
Mohan Mutha Exports Private Limited,Long Term / Short Term Facilities,IVR BBB-/IVR A3; (Assigned),Stable/-,Rs. 22.00 Cr.,"Feb 01, 2025",https://www.infomerics.com/admin/uploads/pr-MohanMutha-Exports-1feb25.pdf
Kashvi International Private Limited,Long-Term Bank Facilities,IVR BBB (Reaffirmed),Rating Watch with Developing Implications,Rs. 59.50 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Kashvi-International-31jan25.pdf
Kashvi International Private Limited,Short-Term Bank Facilities,IVR A3+ (Reaffirmed),Rating Watch with Developing Implications,Rs. 7.50 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Kashvi-International-31jan25.pdf
Ananda Protein Limited (Erstwhile Pyaar Dulaar Dairy Limited),Long Term/ Short Bank Facilities (Proposed),Withdrawn,Nil,0.00 (Previous rated amount Rs. 20.00 Crore),"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-ananda-protien-31jan25.pdf
Ananda Protein Limited (Erstwhile Pyaar Dulaar Dairy Limited),Short Term Bank Facilities,Withdrawn,Nil,0.00 (Previous rated amount Rs. 90.00 Crore),"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-ananda-protien-31jan25.pdf
Ascent Sky Infracon LLP,Long Term Bank Facility,IVR BBB- (Reaffirmed),Stable,Rs. 75.00 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Ascent-Sky-31jan25.pdf
Bhimraj Exports Private Limited,Long Term Bank Facility,IVR BBB- (Upgraded),Stable,Rs. 69.82 Cr. (enhanced from Rs. 67.18 Cr.),"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-bhimraj-exports-31jan25.pdf
Gemini Equipment and Rentals Private Limited,Long term Bank Facilities,IVR BBB-,Stable,Rs. 20.06 Cr. (reduced from Rs. 26.08 Cr.),"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Gemini-Equipment-31jan25.pdf
Gemini Equipment and Rentals Private Limited,Long term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 4.50 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Gemini-Equipment-31jan25.pdf
Gemini Equipment and Rentals Private Limited,Long term Bank Facilities,Withdrawn,Nil,0.00 (reduced from Rs. 0.20 Cr.),"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Gemini-Equipment-31jan25.pdf
Gemini Equipment and Rentals Private Limited,Short term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 4.00 Cr. (enhanced from Rs. 2.00 Cr.),"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Gemini-Equipment-31jan25.pdf
Gemini Equipment and Rentals Private Limited,Long Term/Short Term Bank Facilities - Proposed,IVR BBB-/ IVR A3 (Reaffirmed),Stable/-,Rs. 1.44 Cr. (reduced from Rs. 1.92 Cr.),"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Gemini-Equipment-31jan25.pdf
HYT Engineering Company Private Limited,Long Term Bank Facilities,IVR BBB,Stable,Rs. 483.5 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-HYT-Engineering-31jan25.pdf
HYT Engineering Company Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 481.21 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-HYT-Engineering-31jan25.pdf
K B Ispat Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 116.79 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-KB-Ispat-31jan25.pdf
K B Ispat Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 13.26 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-KB-Ispat-31jan25.pdf
Merlinhawk Aerospace Private Limited,Long Term Facilities,IVR BBB (Assigned),Stable,Rs. 40.68 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-merlinhawk-aerospace-31jan25.pdf
Merlinhawk Aerospace Private Limited,Short Term Facilities,IVR A3+ (Assigned),Nil,Rs. 20.50 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-merlinhawk-aerospace-31jan25.pdf
NHC Foods Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 28.70 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-nhc-foods-31jan25.pdf
Nirmal Buildinfra Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 30.94 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-nirmal-buildinfra-31jan25.pdf
Nirmal Buildinfra Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 126.50 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-nirmal-buildinfra-31jan25.pdf
Professional Automotives Private Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 9.00 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Professional-Automotive-31jan25.pdf
Professional Automotives Private Limited,Short Term Facilities,IVR A3 (Assigned),Nil,Rs. 2.00 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Professional-Automotive-31jan25.pdf
Ramesh Iron & Steel Company India Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 106.00 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-ramesh-ironsteel-31jan25.pdf
Shree Jindal Soya Limited,Long Term Facilities,IVR D (INC) (Reaffirmed),Nil,Rs. 3.00 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-ShreeJindal-Soya-31jan25.pdf
Shree Jindal Soya Limited,Short Term Facilities,IVR D (INC) (Reaffirmed),Nil,Rs. 52.20 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-ShreeJindal-Soya-31jan25.pdf
Simon India Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 100.00 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-simon-india-31jan2025.pdf
Solux Galfab Private Limited,Long Term Bank Facilities,IVR B+ (Assigned),Stable,Rs. 23.00 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-solux-galfab-31jan25.pdf
Vikram Nuvotech India Private Limited,Long Term Facilities,IVR B (Upgraded),Stable,Rs. 76.71 Cr. (Reduced from Rs. 115.17 crore),"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Vikram-Nuvotech-31jan25.pdf
Vikram Nuvotech India Private Limited,Short Term Facilities,IVR A4 (Upgraded),Nil,Rs. 7.55 Cr. (Reduced from Rs.11.25 crore),"Jan 31, 2025",https://www.infomerics.com/admin/uploads/Pr-Vikram-Nuvotech-31jan25.pdf
Vimla Fuels & Metals Limited,Long Term Bank Facilities,IVR D (INC)(Downgraded),Nil,Rs. 14.95 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-Vimla-Fuels-31jan25.pdf
Vimla Fuels & Metals Limited,Long Term Bank Facilities - Proposed,IVR D (INC)(Downgraded),Nil,Rs. 50.30 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-Vimla-Fuels-31jan25.pdf
Vimla Fuels & Metals Limited,Short Term Bank Facilities,IVR D (INC)(Downgraded),Nil,Rs. 34.75 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-Vimla-Fuels-31jan25.pdf
WWH Solutions Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 45.00 Cr.,"Jan 31, 2025",https://www.infomerics.com/admin/uploads/pr-wwh-solutions-31jan25.pdf
Ambience Hotel & Resorts Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 512.00 Cr. (decreased from Rs. 537.50 Crore),"Jan 30, 2025",https://www.infomerics.com/admin/uploads/pr-Ambience-Hotels-30jan25.pdf
Arham Wealth Management Private Limited,Fund Based Long Term Bank Facilities - Overdraft,IVR BBB (Reaffirmed),Stable,Rs. 45.00 Cr. (increased from Rs. 40.00 Cr.),"Jan 30, 2025",https://www.infomerics.com/admin/uploads/Pr-ArhamWealth-Management-30jan25.pdf
Arham Wealth Management Private Limited,Fund Based Long Term Bank Facilities - Proposed Facilities,IVR BBB (Reaffirmed),Stable,Rs. 22.00 Cr.,"Jan 30, 2025",https://www.infomerics.com/admin/uploads/Pr-ArhamWealth-Management-30jan25.pdf
Arham Wealth Management Private Limited,Non-Fund Based - Long Term/Short Term Bank Facilities - Revolving loan facility (Intraday),IVR BBB/ IVR A3+ (Reaffirmed),Stable/-,Rs. 38.50 Cr.,"Jan 30, 2025",https://www.infomerics.com/admin/uploads/Pr-ArhamWealth-Management-30jan25.pdf
Arham Wealth Management Private Limited,Non-Fund Based - Short Term Bank Facilities - Bank Guarantee,IVR A3+ (Reaffirmed),Nil,Rs. 125.00 Cr. (increased from Rs. 80.00 Cr.),"Jan 30, 2025",https://www.infomerics.com/admin/uploads/Pr-ArhamWealth-Management-30jan25.pdf
