Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Ganpati Infrastructure Development Company Limited,Long Term Bank Facilities- Proposed,IVR BBB- (Reaffirmed),Stable,Rs. 32.79 Cr. (reduced from Rs. 54.87 crore),"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Ganpati-Infrastructure-23june25.pdf
Ganpati Infrastructure Development Company Limited,Long Term Bank Facility- Cash Credit,Withdrawn,Nil,-,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Ganpati-Infrastructure-23june25.pdf
Goodluck Capital Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 40.00 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/pr-goodluck-capital-23june25.pdf
Inbrew Beverages Private Limited,Non-Convertible Debentures (NCDs) (ISIN: INE696R07018),IVR BB- (Reaffirmed),Stable,Rs. 571.00 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/pr-inbrew-beverages-23june25.pdf
Inbrew Beverages Private Limited,NCDs (ISIN: INE696R07026),IVR BB- (Reaffirmed),Stable,Rs. 75.00 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/pr-inbrew-beverages-23june25.pdf
Jijau Constructions Road Builder Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 12.00 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/pr-Jijau-Constructions-23june25.pdf
Jijau Constructions Road Builder Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 58.00 Cr. (includes proposed limit of Rs. 27.00 Crore),"Jun 23, 2025",https://www.infomerics.com/admin/uploads/pr-Jijau-Constructions-23june25.pdf
Lighting Technologies India Private Limited,Long Term Facilities,IVR BB+ (Downgraded),Stable,Rs. 74.81 Cr. (Increased from Rs 44.30 crores),"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Lighting-Technologies-23june25.pdf
Lighting Technologies India Private Limited,Short Term Facilities,IVR A4+ (Downgraded),Nil,Rs. 23.00 Cr. (Decreased from Rs 40.50 crores),"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Lighting-Technologies-23june25.pdf
Paisalo Digital Limited,Long Term Bank Facilities,IVR AA (Reaffirmed),Stable,Rs. 2290.61 Cr. (Increased from Rs. 2146.97 Cr.),"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Rev-Pr-Paisalo-Digital-23june2025.pdf
Paisalo Digital Limited,Proposed Long Term Bank Facilities,IVR AA (Reaffirmed),Stable,Rs. 409.39 Cr. (Reduced from Rs. 553.03 Cr.),"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Rev-Pr-Paisalo-Digital-23june2025.pdf
Paisalo Digital Limited,Non-Convertible Debentures (NCDs),IVR AA (Reaffirmed),Stable,Rs. 164.75 Cr. (Reduced from Rs. 182.75 Cr.),"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Rev-Pr-Paisalo-Digital-23june2025.pdf
Paisalo Digital Limited,Non-Convertible Debentures (NCDs),IVR AA (Reaffirmed),Stable,Rs. 25.00 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Rev-Pr-Paisalo-Digital-23june2025.pdf
Paisalo Digital Limited,Proposed Non-Convertible Debentures (NCDs),IVR AA (Reaffirmed),Stable,Rs. 332.25 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Rev-Pr-Paisalo-Digital-23june2025.pdf
Paisalo Digital Limited,Commercial Paper (CPs),IVR A1+ (Reaffirmed),Nil,Rs. 103.00 Cr. (Increased from Rs. 72.00 Cr.),"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Rev-Pr-Paisalo-Digital-23june2025.pdf
Paisalo Digital Limited,Proposed Commercial Paper (CPs),IVR A1+ (Reaffirmed),Nil,Rs. 437.00 Cr. (Reduced from Rs. 468.00 Cr.),"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Rev-Pr-Paisalo-Digital-23june2025.pdf
Sharika Enterprises Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 8.63 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Sharika-Enterprises-23june25.pdf
Sharika Enterprises Limited,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 20.00 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Sharika-Enterprises-23june25.pdf
Sharika Enterprises Limited,Long Term/Short Term Bank Facilities - Proposed,IVR BB/ IVR A4 (Assigned),Stable/-,Rs. 8.37 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/Pr-Sharika-Enterprises-23june25.pdf
The Trivandrum Specialists Hospital Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 17.00 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/pr-_trivandrum-specialists-23june25.pdf
WMI Real Estate Developers LLP,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 190.00 Cr.,"Jun 23, 2025",https://www.infomerics.com/admin/uploads/pr-WMI-RealEstate-23june25.pdf
Ajab Singh and Company,Long Term Bank Facilities,IVR BB- (Upgraded),Stable,Rs. 35.00 Cr. (enhanced from Rs. 20.50 Cr.),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Ajab-Singh-Co-20june25.pdf
Ajab Singh and Company,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 32.11 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Ajab-Singh-Co-20june25.pdf
B P Equities Private Limited,Long Term Bank Facilities - Overdraft,IVR BBB (Downgraded),Stable,Rs. 70.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/Pr-BP-Equities-20june25.pdf
B P Equities Private Limited,Long Term Bank Facilities - WCTL,Withdrawn,Nil,0.00 (Reduced from Rs. 0.81 Cr.),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/Pr-BP-Equities-20june25.pdf
B P Equities Private Limited,Short Term Bank Facilities - Bank Guarantee,IVR A3+ (Downgraded),Nil,Rs. 228.00 Cr. (Reduced from Rs. 278.00 Cr.),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/Pr-BP-Equities-20june25.pdf
Continental Petroleums Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 7.45 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Continnetal-Petroleums-20june25.pdf
Continental Petroleums Limited,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 43.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Continnetal-Petroleums-20june25.pdf
Indus Edutrain Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 43.64 Cr. (Reduced from Rs. 43.81 Cr.),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-indus-edutrain-20june25.pdf
Indus Edutrain Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 25.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-indus-edutrain-20june25.pdf
Indus Edutrain Private Limited,Short term Bank Facilities - Bank Guarantee,IVR A3 (Reaffirmed),Nil,Rs. 23.00 Cr. (Enhanced from Rs. 16.00 Cr.),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-indus-edutrain-20june25.pdf
Indus Edutrain Private Limited,Long Term / Short Term Bank Facilities - Proposed Facilities,IVR BBB-/IVR A3; (Reaffirmed),Stable/-,Rs. 0.86 Cr. (Reduced from Rs. 5.19 Cr.),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-indus-edutrain-20june25.pdf
K S Commodities Private Limited,Long Term/ Short Term Bank Facilities,IVR BBB-/IVR A3; (Reaffirmed),Stable/-,Rs. 43.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-KS-commodities-20juune25.pdf
K S Commodities Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 7.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-KS-commodities-20juune25.pdf
Kaynes Technology India Private Limited,Long Term Bank Facilities,IVR A (Upgraded) (Withdrawn),Stable,Rs. 150.23 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Kaynes-Technology-20june25.pdf
Kaynes Technology India Private Limited,Short Term Bank Facilities,IVR A1 (Upgraded) (Withdrawn),Nil,Rs. 50.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/Pr-Kaynes-Technology-20june25.pdf
M/S Kapahi Construction Company,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 24.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-kapahi-construction-20june25.pdf
M/S Kapahi Construction Company,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 35.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-kapahi-construction-20june25.pdf
Parekh Gadgets Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 84.99 Cr. (Enhanced from Rs. 82.00 Crore),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-parekh-gadgets-20june25.pdf
Parekh Gadgets Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 2.00 Cr. (Reduced from Rs. 3.00 crore),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-parekh-gadgets-20june25.pdf
Prateek Apparels Private Limited,Long Term Bank Facilities,IVR C (INC)(Downgraded),Negative,Rs. 82.43 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-prateek-apparels-20june25.pdf
Prateek Apparels Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 9.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-prateek-apparels-20june25.pdf
Prominent Fibres Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 127.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-prominent-fibres-20june25.pdf
Radiant Coal Benefication Private Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 75.05 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-radiant-coal-20jun25.pdf
Radiant Coal Benefication Private Limited,Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 20.50 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-radiant-coal-20jun25.pdf
Raghuvir Avenues Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 126.50 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-raghuvir-avenues-20june25.pdf
RK Laxmi General Sales Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 95.50 Cr. (includes proposed facility of Rs 6.33 crore),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/Pr-RK-Laxmi-General-20june25.pdf
Salem Erode Investments Limited,Non-convertible Debentures,IVR B+ (INC)(Downgraded),Negative,Rs. 0.59 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-salem-erode-20june25.pdf
Salem Erode Investments Limited,Proposed Non-Convertible Debentures,IVR B+ (INC)(Downgraded),Negative,Rs. 99.41 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-salem-erode-20june25.pdf
Shah Suppliers LLP,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 20.75 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-shah-suppliers-20june25.pdf
Siri Constructions Infrastructure Private Limited,Long Term Bank Facilities,IVR BB+ (Upgraded),Stable,Rs. 20.00 Cr. (enhanced from Rs. 10.00 Cr.),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-siri-constructions-20june25.pdf
Siri Constructions Infrastructure Private Limited,Short Term Bank Facilities,IVR A4+ (Upgraded),Nil,Rs. 35.00 Cr. (enhanced from Rs. 20.00 Cr.),"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-siri-constructions-20june25.pdf
Universal Contractors and Engineers Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 21.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-universal-contractors-20june25.pdf
Universal Contractors and Engineers Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 116.46 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-universal-contractors-20june25.pdf
Uttrayan Financial Services Private Limited,Fund based long term facilities - Term Loans,IVR BBB- (Assigned),Stable,Rs. 248.43 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-uttrayan-financial-20june25.pdf
Uttrayan Financial Services Private Limited,Fund based long term facilities - CC/OD,IVR BBB- (Assigned),Stable,Rs. 16.60 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-uttrayan-financial-20june25.pdf
Uttrayan Financial Services Private Limited,Proposed term loan,IVR BBB- (Assigned),Stable,Rs. 34.97 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-uttrayan-financial-20june25.pdf
Whitelotus Industries Limited,Long Term Bank Facilities - Term Loan,IVR BBB- (Upgraded),Stable,Rs. 24.20 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-whitelotus-industries-20june25.pdf
Whitelotus Industries Limited,Long Term Bank Facilities - Cash Credit,IVR BBB- (Upgraded),Stable,Rs. 40.00 Cr.,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-whitelotus-industries-20june25.pdf
Whitelotus Industries Limited,Long Term Bank Facilities - Term Loan,Withdrawn,Nil,0.00,"Jun 20, 2025",https://www.infomerics.com/admin/uploads/pr-whitelotus-industries-20june25.pdf
Bharat industrial Enterprises Private Limited,Long term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 132.23 Cr.,"Jun 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Bharat-Industrial-19june25.pdf
Bharat industrial Enterprises Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 55.50 Cr.,"Jun 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Bharat-Industrial-19june25.pdf
JPM Exports Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 50.00 Cr.,"Jun 19, 2025",https://www.infomerics.com/admin/uploads/pr-JPM-Exports-19june25.pdf
MS Fincap Private Limited,Long Term Fund Based Bank Facilities - Term Loans,IVR BB+ (INC)(Downgraded),Negative,Rs. 59.49 Cr.,"Jun 19, 2025",https://www.infomerics.com/admin/uploads/Pr-MS-Fincap-19june25.pdf
MS Fincap Private Limited,Long Term Fund Based Bank Facilities - Working capital facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 3.35 Cr.,"Jun 19, 2025",https://www.infomerics.com/admin/uploads/Pr-MS-Fincap-19june25.pdf
MS Fincap Private Limited,Proposed Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 2.16 Cr.,"Jun 19, 2025",https://www.infomerics.com/admin/uploads/Pr-MS-Fincap-19june25.pdf
Parijat Oil and Feeds Private Limited,Long Term Fund Based Facilities - Cash Credit,IVR BB- (Reaffirmed),Stable,Rs. 14.00 Cr.,"Jun 19, 2025",https://www.infomerics.com/admin/uploads/pr-parijat-oilfeeds-19june25.pdf
Parijat Oil and Feeds Private Limited,Long Term Fund Based Facilities - Term Loan,Withdrawn,Nil,0.00 (reduced from Rs. 0.76 Crore),"Jun 19, 2025",https://www.infomerics.com/admin/uploads/pr-parijat-oilfeeds-19june25.pdf
Parijat Oil and Feeds Private Limited,Long Term Fund Based Facilities - Term Loan - GECL-I,Withdrawn,Nil,0.00 (reduced from Rs. 0.14 Crore),"Jun 19, 2025",https://www.infomerics.com/admin/uploads/pr-parijat-oilfeeds-19june25.pdf
Parijat Oil and Feeds Private Limited,Long Term Fund Based Facilities - Term Loan - GECL-II,IVR BB- (Reaffirmed),Stable,0.69 (reduced from Rs. 1.12 Crore),"Jun 19, 2025",https://www.infomerics.com/admin/uploads/pr-parijat-oilfeeds-19june25.pdf
Parijat Oil and Feeds Private Limited,Long Term Fund Based Facilities - Vehicle Loan,IVR BB- (Reaffirmed),Stable,0.04 (reduced from Rs. 0.08 Crore),"Jun 19, 2025",https://www.infomerics.com/admin/uploads/pr-parijat-oilfeeds-19june25.pdf
Strefa Projects Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 7.14 Cr. (reduced from Rs. 7.26 Cr.),"Jun 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Strefa-Projects-19june25.pdf
Strefa Projects Private Limited,Short Term Bank Facilities,IVR A4+ (Reaffirmed),Nil,Rs. 242.81 Cr. (enhanced from Rs. 42.74 Cr.) (includes proposed limit of Rs. 107.49 Cr.),"Jun 19, 2025",https://www.infomerics.com/admin/uploads/Pr-Strefa-Projects-19june25.pdf
Sugmya Finance Private Limited,Long Term Non-Convertible Debentures,Withdrawn,Nil,0.00 (reduced form Rs. 11.67 Cr.),"Jun 19, 2025",https://www.infomerics.com/admin/uploads/pr-sugmya-finance-19june25.pdf
Sugmya Finance Private Limited,Proposed Long Term Non-Convertible Debentures,Withdrawn,Nil,0.00 (reduced form Rs. 28.33 Cr.),"Jun 19, 2025",https://www.infomerics.com/admin/uploads/pr-sugmya-finance-19june25.pdf
Accurate Industrial Controls Private Limited (AICPL),Long Term Bank Facilities,IVR BB+ (Downgraded),Stable,Rs. 20.76 Cr. (Decreased from Rs. 27.92 crore),"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Accurate-Industrial-18june25.pdf
Accurate Industrial Controls Private Limited (AICPL),Short Term Bank Facilities,IVR A4+ (Downgraded),Nil,Rs. 100.00 Cr. (Increased from Rs. 52.00 crore),"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Accurate-Industrial-18june25.pdf
Accurate Industrial Controls Private Limited (AICPL),Proposed Long Term/Short Term Bank Facilities,IVR BB+/ IVR A4+ (Downgraded),Stable/-,Rs. 5.77 Cr. (Decreased from Rs. 46.61 crore),"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Accurate-Industrial-18june25.pdf
Aparna Carbons Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 1.16 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Aparna-Carbons-18june25.pdf
Aparna Carbons Private Limited,Long Term/ Short Term Bank Facilities,IVR BBB/ IVR A3+ (Reaffirmed),Stable/-,Rs. 55.00 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Aparna-Carbons-18june25.pdf
Arete Capital Service Private Limited (Erstwhile SPA Global Private Limited),Long Term Fund Based Bank Facility - Overdraft,IVR BBB+ (Reaffirmed),Stable,Rs. 30.00 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/pr-aretecapital-service-18june25.pdf
Baliraja Sakhar Karkhana Limited,Long Term Bank Facilities,IVR BB (Reaffirmed)(Withdrawn),Stable,Rs. 60.00 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Baliraja-Sakhar-18june25.pdf
C59 Property Holdings Private Limited,Long Term Fund Based Bank Facilities - Term Loan (Backed by LRD),IVR BBB (Reaffirmed),Stable,Rs. 1139.83 Crore (enhanced from Rs. 792.55 Crore),"Jun 18, 2025",https://www.infomerics.com/admin/uploads/pr-C59-property-holdings-18june25.pdf
IFB Refrigeration Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 200.89 Cr. (Reduced From Rs. 327.50 crore),"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-IFB-Refrigeration-18june25.pdf
IFB Refrigeration Limited,Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 26.25 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-IFB-Refrigeration-18june25.pdf
Panache Digilife Limited,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 29.00 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Panache-Digilife-18june25.pdf
Pinnacle Tele Services Private Limited (PTPL),Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 23.49 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/pr-pinnacle-teleservices-18june2025.pdf
Pinnacle Tele Services Private Limited (PTPL),Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 32.90 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/pr-pinnacle-teleservices-18june2025.pdf
Pinnacle Tele Services Private Limited (PTPL),Long Term/Short Term Bank Facilities - Proposed,IVR BBB/IVR A3+; (Upgraded),Stable/-,Rs. 48.61 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/pr-pinnacle-teleservices-18june2025.pdf
Raghuleela Estates Private limited,Long Term Fund Based Bank Facilities - Term Loans (LRD Loan),IVR BBB (Reaffirmed),Stable,Rs. 218.00 Cr. (Reduced from Rs. 235.40 crore),"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Raghuleela-Estates-18june25.pdf
Shraddha Energy And Infraprojects Private Limited,Long Term Bank Facilities,IVR BB (Reaffirmed)(Withdrawn),Stable,Rs. 113.48 Cr. (Decreased from Rs. 153.23 crore),"Jun 18, 2025",https://www.infomerics.com/admin/uploads/PR-Shraddha-Energy-18jun25.pdf
Shraddha Energy And Infraprojects Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed)(Withdrawn),Nil,Rs. 30.00 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/PR-Shraddha-Energy-18jun25.pdf
Shraddha Energy And Infraprojects Private Limited,Proposed Long Term Bank Facilities,IVR BB (Reaffirmed)(Withdrawn),Stable,Rs. 29.43 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/PR-Shraddha-Energy-18jun25.pdf
Shri Ashutosh Structures Private Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 69.92 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/pr-shriashutosh-structures-18june25.pdf
Shri Ashutosh Structures Private Limited,Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 65.00 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/pr-shriashutosh-structures-18june25.pdf
Supreme Auto Carrier Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 71.42 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/pr-supreme-autocarrier-18june25.pdf
Teerth Gopicon Limited,Long Term/Short Term Bank Facilities,IVR BBB-/ IVR A3 (Reaffirmed) (Withdrawn),Stable/-,Rs. 8.00 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Teerth-Gopicon-18june25.pdf
Teerth Gopicon Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed) (Withdrawn),Nil,Rs. 17.00 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Teerth-Gopicon-18june25.pdf
Vandana Global Limited (VGL),Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 263.18 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Vandana-Global-18june25.pdf
Vandana Global Limited (VGL),Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),Nil,Rs. 112.57 Cr.,"Jun 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Vandana-Global-18june25.pdf
Adani Infrastructure Management Services Limited,Long Term Bank Facility,IVR AA- (CE) (Reaffirmed),Stable,Rs. 161.72 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/Pr-AIMSL-17june25.pdf
Adani Properties Private Limited,Short Term Bank Facilities,IVR A1+ (Reaffirmed),Nil,Rs. 50.00 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-adani-properties-17june25.pdf
Cardinal Energy & Infrastructure Private Limited,Long Term Facilities,IVR BBB (Reaffirmed and Withdrawn),Stable,Rs. 80.59 Cr. (Reduced from Rs. 83.04 Cr.),"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-cardinal-energy-17june25.pdf
Chetana Financial Services Private Limited,Long Term Bank Facilities - Term Loans,IVR D (Downgraded),Nil,Rs. 36.59 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-chetana-financial-17june25.pdf
Chetana Financial Services Private Limited,Proposed - Long Term Bank Facilities,IVR D (Downgraded),Nil,Rs. 83.41 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-chetana-financial-17june25.pdf
Chimur Petgaon Highway Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 40.00 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-chimur-petgaon-17june25.pdf
East India Udyog Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 499.51 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-east-india-17june25.pdf
East India Udyog Limited,Long Term Bank Facilities - Proposed,IVR BBB (Upgraded),Stable,Rs. 9.40 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-east-india-17june25.pdf
East India Udyog Limited,Short Term Bank Facilities - Proposed,IVR A3+ (Assigned),Nil,Rs. 52.90 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-east-india-17june25.pdf
G R N Constructions Private Limited,Long Term Bank Facilities,IVR BBB (INC)(Downgraded),Negative,Rs. 30.00 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-GRN-constructions-17june25.pdf
G R N Constructions Private Limited,Short Term Bank Facilities,IVR A3+ (INC)(Downgraded),Nil,Rs. 120.00 Cr. (includes proposed limit of Rs. 50.00 Crore),"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-GRN-constructions-17june25.pdf
Jayanti Super Construction Private Limited,Long Term Fund Based Bank Facility - Cash Credit,IVR B+ (INC)(Downgraded),Negative,Rs. 4.00 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-jayanti-super-construction-17june25.pdf
Jayanti Super Construction Private Limited,Long/Short Term Non- Fund Based Bank Facility - Bank Guarantee,IVR B+/IVR A4; (INC)(Downgraded/Reaffirmed),Negative/-,Rs. 143.00 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-jayanti-super-construction-17june25.pdf
Maruti Koatsu Cylinders Limited,Long Term Facilities,IVR BB+ (Assigned),Stable,Rs. 39.00 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-maruti-koatsu-17june25.pdf
Maruti Koatsu Cylinders Limited,Short Term Facilities,IVR A4+ (Assigned),Nil,Rs. 20.00 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-maruti-koatsu-17june25.pdf
Nikhil Adhesives Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 5.00 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-nikhil-adhesives-17june25.pdf
Nikhil Adhesives Limited,Long Term/ Short Term Bank Facilities,IVR B/IVR A4; (INC)(Downgraded/Reaffirmed),Negative/-,Rs. 95.00 Cr.,"Jun 17, 2025",https://www.infomerics.com/admin/uploads/pr-nikhil-adhesives-17june25.pdf
